     920.000    -680.6589093   1242.6844098    494.9174939    462.6107478
     930.000    -693.1125556   1248.0353746    495.0010632    467.5603428
     940.000    -705.6194289   1253.3299885    495.0820145    472.5107603
     950.000    -718.1789715   1258.5694170    495.1604557    477.4619747
     960.000    -730.7906371   1263.7547901    495.2364890    482.4139614
     970.000    -743.4538907   1268.8872036    495.3102119    487.3666968
     980.000    -756.1682082   1273.9677208    495.3817166    492.3201582
     990.000    -768.9330756   1278.9973733    495.4510911    497.2743240
    1000.000    -781.7479894   1283.9771627    495.5184188    502.2291732
    1010.000    -794.6124559   1288.9080611    495.5837793    507.1846858
    1020.000    -807.5259908   1293.7910131    495.6472483    512.1408425
    1030.000    -820.4881194   1298.6269360    495.7088978    517.0976247
    1040.000    -833.4983758   1303.4167215    495.7687965    522.0550146
    1050.000    -846.5563029   1308.1612362    495.8270100    527.0129950
    1060.000    -859.6614524   1312.8613225    495.8836008    531.9715494
    1070.000    -872.8133840   1317.5177999    495.9386283    536.9306618
    1080.000    -886.0116657   1322.1314654    495.9921496    541.8903170
    1090.000    -899.2558732   1326.7030947    496.0442189    546.8505000
    1100.000    -912.5455900   1331.2334424    496.0948882    551.8111967
    1110.000    -925.8804069   1335.7232434    496.1442072    556.7723933
    1120.000    -939.2599221   1340.1732130    496.1922232    561.7340765
    1130.000    -952.6837407   1344.5840480    496.2389817    566.6962335
    1140.000    -966.1514749   1348.9564271    496.2845261    571.6588521
    1150.000    -979.6627433   1353.2910117    496.3288980    576.6219202
    1160.000    -993.2171713   1357.5884461    496.3721372    581.5854263
    1170.000   -1006.8143905   1361.8493587    496.4142818    586.5493592
    1180.000   -1020.4540387   1366.0743619    496.4553685    591.5137084
    1190.000   -1034.1357600   1370.2640531    496.4954322    596.4784632
    1200.000   -1047.8592040   1374.4190148    496.5345065    601.4436137
    1210.000   -1061.6240264   1378.5398153    496.5726238    606.4091501
    1220.000   -1075.4298883   1382.6270094    496.6098149    611.3750631
    1230.000   -1089.2764564   1386.6811381    496.6461095    616.3413435
    1240.000   -1103.1634026   1390.7027299    496.6815363    621.3079824
    1250.000   -1117.0904042   1394.6923005    496.7161225    626.2749714
    1260.000   -1131.0571436   1398.6503537    496.7498945    631.2423021
    1270.000   -1145.0633079   1402.5773815    496.7828777    636.2099666
    1280.000   -1159.1085894   1406.4738645    496.8150963    641.1779571
    1290.000   -1173.1926849   1410.3402721    496.8465738    646.1462661
    1300.000   -1187.3152961   1414.1770633    496.8773327    651.1148862
    1310.000   -1201.4761290   1417.9846866    496.9073947    656.0838104
    1320.000   -1215.6748941   1421.7635803    496.9367806    661.0530319
    1330.000   -1229.9113063   1425.5141730    496.9655105    666.0225439
    1340.000   -1244.1850846   1429.2368840    496.9936037    670.9923399
    1350.000   -1258.4959524   1432.9321231    497.0210790    675.9624139
    1360.000   -1272.8436368   1436.6002914    497.0479542    680.9327595
    1370.000   -1287.2278693   1440.2417812    497.0742467    685.9033710
    1380.000   -1301.6483848   1443.8569764    497.0999733    690.8742426
    1390.000   -1316.1049224   1447.4462525    497.1251499    695.8453686
    1400.000   -1330.5972247   1451.0099775    497.1497921    700.8167438
    1410.000   -1345.1250380   1454.5485112    497.1739150    705.7883628
    1420.000   -1359.6881121   1458.0622060    497.1975329    710.7602204
    1430.000   -1374.2862005   1461.5514072    497.2206600    715.7323118
    1440.000   -1388.9190597   1465.0164526    497.2433096    720.7046320
    1450.000   -1403.5864501   1468.4576735    497.2654948    725.6771764
    1460.000   -1418.2881349   1471.8753940    497.2872281    730.6499404
    1470.000   -1433.0238807   1475.2699321    497.3085219    735.6229195
    1480.000   -1447.7934573   1478.6415991    497.3293878    740.5961094
    1490.000   -1462.5966375   1481.9907002    497.3498372    745.5695059
    1500.000   -1477.4331971   1485.3175346    497.3698810    750.5431048
    1510.000   -1492.3029149   1488.6223954    497.3895300    755.5169022
    1520.000   -1507.2055727   1491.9055703    497.4087944    760.4908941
    1530.000   -1522.1409550   1495.1673410    497.4276842    765.4650768
    1540.000   -1537.1088491   1498.4079842    497.4462091    770.4394466
    1550.000   -1552.1090451   1501.6277709    497.4643782    775.4139998
    1560.000   -1567.1413359   1504.8269672    497.4822008    780.3887330
    1570.000   -1582.2055167   1508.0058340    497.4996855    785.3636427
    1580.000   -1597.3013856   1511.1646274    497.5168408    790.3387256
    1590.000   -1612.4287432   1514.3035985    497.5336750    795.3139785
    1600.000   -1627.5873924   1517.4229940    497.5501959    800.2893981
    1610.000   -1642.7771386   1520.5230559    497.5664113    805.2649814
    1620.000   -1657.9977898   1523.6040217    497.5823287    810.2407253
    1630.000   -1673.2491562   1526.6661246    497.5979553    815.2166270
    1640.000   -1688.5310502   1529.7095937    497.6132982    820.1926835
    1650.000   -1703.8432867   1532.7346538    497.6283641    825.1688920
    1660.000   -1719.1856826   1535.7415256    497.6431598    830.1452498
    1670.000   -1734.5580573   1538.7304261    497.6576916    835.1217543
    1680.000   -1749.9602320   1541.7015683    497.6719657    840.0984028
    1690.000   -1765.3920302   1544.6551615    497.6859882    845.0751928
    1700.000   -1780.8532774   1547.5914113    497.6997650    850.0521218
    1710.000   -1796.3438013   1550.5105196    497.7133018    855.0291873
    1720.000   -1811.8634313   1553.4126851    497.7266040    860.0063870
    1730.000   -1827.4119991   1556.2981027    497.7396772    864.9837186
    1740.000   -1842.9893382   1559.1669644    497.7525265    869.9611798
    1750.000   -1858.5952839   1562.0194584    497.7651569    874.9387684
    1760.000   -1874.2296734   1564.8557703    497.7775735    879.9164822
    1770.000   -1889.8923459   1567.6760820    497.7897811    884.8943192
    1780.000   -1905.5831423   1570.4805728    497.8017842    889.8722772
    1790.000   -1921.3019052   1573.2694187    497.8135875    894.8503542
    1800.000   -1937.0484791   1576.0427930    497.8251952    899.8285483
    1810.000   -1952.8227101   1578.8008661    497.8366118    904.8068575
    1820.000   -1968.6244460   1581.5438054    497.8478414    909.7852799
    1830.000   -1984.4535363   1584.2717760    497.8588881    914.7638137
    1840.000   -2000.3098322   1586.9849398    497.8697558    919.7424571
    1850.000   -2016.1931863   1589.6834565    497.8804483    924.7212082
    1860.000   -2032.1034530   1592.3674830    497.8909693    929.7000655
    1870.000   -2048.0404882   1595.0371739    497.9013226    934.6790271
    1880.000   -2064.0041492   1597.6926811    497.9115117    939.6580914
    1890.000   -2079.9942950   1600.3341544    497.9215400    944.6372567
    1900.000   -2096.0107860   1602.9617409    497.9314109    949.6165216
    1910.000   -2112.0534840   1605.5755856    497.9411277    954.5958845
    1920.000   -2128.1222524   1608.1758313    497.9506935    959.5753437
    1930.000   -2144.2169558   1610.7626184    497.9601115    964.5548978
    1940.000   -2160.3374603   1613.3360854    497.9693846    969.5345454
    1950.000   -2176.4836335   1615.8963685    497.9785159    974.5142851
    1960.000   -2192.6553442   1618.4436018    497.9875083    979.4941153
    1970.000   -2208.8524625   1620.9779174    497.9963644    984.4740348
    1980.000   -2225.0748599   1623.4994455    498.0050871    989.4540421
    1990.000   -2241.3224092   1626.0083142    498.0136790    994.4341361
    2000.000   -2257.5949844   1628.5046499    498.0221427    999.4143153
