# Volume points
  70.13219    0.21179   0.19572   0.13944   0.05794  -0.04065  -0.15211  -0.27389  -0.40427  -0.54202  -0.68624  -0.83619  -0.99131  -1.15113  -1.31525  -1.48335  -1.65514  -1.83038  -2.00885  -2.19036  -2.37474
  71.15352    0.23595   0.21921   0.16164   0.07874  -0.02127  -0.13416  -0.25736  -0.38917  -0.52836  -0.67401  -0.82540  -0.98196  -1.14321  -1.30878  -1.47832  -1.65155  -1.82822  -2.00813  -2.19108  -2.37690
  72.18472    0.26284   0.24534   0.18634   0.10194   0.00040  -0.11403  -0.23878  -0.37215  -0.51289  -0.66009  -0.81303  -0.97114  -1.13395  -1.30106  -1.47216  -1.64694  -1.82517  -2.00664  -2.19114  -2.37852
  73.22583    0.29224   0.27383   0.21316   0.12701   0.02369  -0.09252  -0.21907  -0.35422  -0.49675  -0.64575  -0.80049  -0.96039  -1.12500  -1.29391  -1.46680  -1.64338  -1.82341  -2.00667  -2.19298  -2.38215
  74.27690    0.32409   0.30463   0.24215   0.15410   0.04887  -0.06927  -0.19775  -0.33483  -0.47931  -0.63024  -0.78691  -0.94876  -1.11530  -1.28615  -1.46098  -1.63951  -1.82147  -2.00668  -2.19492  -2.38603
  75.33798    0.35824   0.33761   0.27318   0.18309   0.07580  -0.04441  -0.17496  -0.31412  -0.46067  -0.61368  -0.77243  -0.93635  -1.10498  -1.27791  -1.45482  -1.63542  -1.81947  -2.00675  -2.19707  -2.39027
  76.40912    0.39466   0.37287   0.30652   0.21445   0.10515  -0.01707  -0.14964  -0.29082  -0.43938  -0.59441  -0.75519  -0.92113  -1.09178  -1.26673  -1.44567  -1.62829  -1.81436  -2.00367  -2.19601  -2.39123
  77.49037    0.43307   0.40982   0.34120   0.24678   0.13511   0.01052  -0.12443  -0.26799  -0.41894  -0.57635  -0.73951  -0.90784  -1.08087  -1.25821  -1.43953  -1.62454  -1.81300  -2.00469  -2.19942  -2.39702

# Fitted data
  49.25608    0.88116   0.87171   0.83320   0.77216   0.69487   0.60512   0.50520   0.39685   0.28124   0.15917   0.03143  -0.10139  -0.23891  -0.38063  -0.52638  -0.67581  -0.82868  -0.98464  -1.14375  -1.30559
  49.39725    0.86280   0.85333   0.81476   0.75362   0.67622   0.58636   0.48633   0.37786   0.26212   0.13994   0.01208  -0.12087  -0.25852  -0.40037  -0.54624  -0.69580  -0.84879  -1.00490  -1.16413  -1.32611
  49.53842    0.84477   0.83528   0.79663   0.73540   0.65790   0.56792   0.46778   0.35919   0.24333   0.12104  -0.00695  -0.14002  -0.27779  -0.41977  -0.56577  -0.71545  -0.86857  -1.02481  -1.18417  -1.34629
  49.67960    0.82705   0.81754   0.77883   0.71750   0.63989   0.54980   0.44955   0.34085   0.22487   0.10245  -0.02565  -0.15884  -0.29674  -0.43885  -0.58497  -0.73477  -0.88802  -1.04439  -1.20387  -1.36613
  49.82077    0.80964   0.80012   0.76134   0.69992   0.62221   0.53200   0.43164   0.32282   0.20673   0.08419  -0.04403  -0.17734  -0.31536  -0.45760  -0.60385  -0.75377  -0.90714  -1.06364  -1.22325  -1.38564
  49.96194    0.79254   0.78301   0.74416   0.68264   0.60483   0.51452   0.41405   0.30511   0.18890   0.06625  -0.06209  -0.19553  -0.33367  -0.47604  -0.62240  -0.77245  -0.92594  -1.08257  -1.24231  -1.40483
  50.10311    0.77575   0.76621   0.72729   0.66568   0.58776   0.49734   0.39676   0.28771   0.17137   0.04861  -0.07985  -0.21340  -0.35166  -0.49416  -0.64065  -0.79081  -0.94442  -1.10118  -1.26104  -1.42370
  50.24428    0.75926   0.74971   0.71072   0.64901   0.57099   0.48046   0.37977   0.27061   0.15416   0.03128  -0.09729  -0.23097  -0.36935  -0.51197  -0.65858  -0.80886  -0.96259  -1.11949  -1.27946  -1.44225
  50.38545    0.74307   0.73350   0.69444   0.63265   0.55453   0.46388   0.36308   0.25381   0.13724   0.01425  -0.11444  -0.24824  -0.38673  -0.52948  -0.67620  -0.82661  -0.98046  -1.13748  -1.29758  -1.46049
  50.52662    0.72717   0.71759   0.67846   0.61657   0.53835   0.44760   0.34669   0.23730   0.12062  -0.00248  -0.13129  -0.26520  -0.40381  -0.54668  -0.69353  -0.84405  -0.99802  -1.15517  -1.31539  -1.47843
  50.66780    0.71156   0.70197   0.66278   0.60079   0.52247   0.43161   0.33059   0.22109   0.10430  -0.01892  -0.14784  -0.28188  -0.42060  -0.56360  -0.71056  -0.86120  -1.01529  -1.17256  -1.33290  -1.49607
  50.80897    0.69624   0.68663   0.64737   0.58530   0.50687   0.41590   0.31478   0.20517   0.08826  -0.03507  -0.16411  -0.29826  -0.43710  -0.58022  -0.72730  -0.87806  -1.03226  -1.18966  -1.35012  -1.51341
  50.95014    0.68120   0.67158   0.63225   0.57008   0.49156   0.40048   0.29925   0.18953   0.07250  -0.05094  -0.18009  -0.31436  -0.45332  -0.59655  -0.74375  -0.89463  -1.04895  -1.20647  -1.36705  -1.53047
  51.09131    0.66644   0.65681   0.61741   0.55515   0.47652   0.38534   0.28400   0.17416   0.05703  -0.06653  -0.19579  -0.33017  -0.46925  -0.61261  -0.75992  -0.91091  -1.06535  -1.22300  -1.38369  -1.54724
  51.23248    0.65195   0.64231   0.60284   0.54049   0.46176   0.37047   0.26902   0.15908   0.04183  -0.08184  -0.21121  -0.34572  -0.48491  -0.62838  -0.77582  -0.92692  -1.08148  -1.23924  -1.40006  -1.56372
  51.37365    0.63773   0.62808   0.58854   0.52610   0.44727   0.35587   0.25432   0.14426   0.02690  -0.09688  -0.22637  -0.36098  -0.50029  -0.64388  -0.79143  -0.94265  -1.09733  -1.25521  -1.41615  -1.57994
  51.51482    0.62378   0.61412   0.57451   0.51198   0.43304   0.34154   0.23988   0.12972   0.01224  -0.11165  -0.24125  -0.37598  -0.51540  -0.65912  -0.80678  -0.95812  -1.11291  -1.27091  -1.43196  -1.59588
  51.65600    0.61009   0.60042   0.56075   0.49812   0.41908   0.32747   0.22571   0.11543  -0.00216  -0.12616  -0.25587  -0.39072  -0.53025  -0.67408  -0.82186  -0.97331  -1.12822  -1.28635  -1.44751  -1.61155
  51.79717    0.59667   0.58698   0.54724   0.48452   0.40538   0.31367   0.21180   0.10141  -0.01629  -0.14040  -0.27023  -0.40519  -0.54484  -0.68879  -0.83668  -0.98825  -1.14327  -1.30152  -1.46280  -1.62695
  51.93834    0.58350   0.57380   0.53399   0.47118   0.39194   0.30012   0.19814   0.08764  -0.03017  -0.15439  -0.28433  -0.41941  -0.55917  -0.70324  -0.85125  -1.00293  -1.15806  -1.31643  -1.47783  -1.64210
  52.07951    0.57058   0.56088   0.52100   0.45809   0.37875   0.28682   0.18474   0.07413  -0.04380  -0.16813  -0.29818  -0.43337  -0.57324  -0.71743  -0.86555  -1.01735  -1.17260  -1.33109  -1.49260  -1.65699
  52.22068    0.55792   0.54820   0.50825   0.44525   0.36581   0.27377   0.17158   0.06086  -0.05717  -0.18162  -0.31178  -0.44708  -0.58707  -0.73137  -0.87961  -1.03152  -1.18689  -1.34549  -1.50712  -1.67164
  52.36185    0.54550   0.53577   0.49575   0.43266   0.35312   0.26097   0.15867   0.04785  -0.07030  -0.19486  -0.32513  -0.46055  -0.60065  -0.74507  -0.89342  -1.04545  -1.20093  -1.35965  -1.52140  -1.68603
  52.50302    0.53332   0.52359   0.48349   0.42031   0.34066   0.24841   0.14601   0.03507  -0.08319  -0.20786  -0.33824  -0.47377  -0.61399  -0.75853  -0.90699  -1.05913  -1.21473  -1.37357  -1.53543  -1.70018
  52.64420    0.52139   0.51164   0.47148   0.40820   0.32845   0.23609   0.13358   0.02253  -0.09584  -0.22062  -0.35111  -0.48676  -0.62709  -0.77174  -0.92032  -1.07258  -1.22829  -1.38725  -1.54922  -1.71409
  52.78537    0.50970   0.49994   0.45970   0.39632   0.31648   0.22401   0.12139   0.01023  -0.10825  -0.23314  -0.36375  -0.49951  -0.63995  -0.78472  -0.93342  -1.08579  -1.24161  -1.40069  -1.56278  -1.72777
  52.92654    0.49824   0.48846   0.44816   0.38468   0.30473   0.21216   0.10943  -0.00183  -0.12043  -0.24543  -0.37615  -0.51203  -0.65258  -0.79747  -0.94628  -1.09877  -1.25470  -1.41390  -1.57611  -1.74121
  53.06771    0.48701   0.47722   0.43684   0.37328   0.29322   0.20054   0.09770  -0.01367  -0.13238  -0.25749  -0.38833  -0.52432  -0.66499  -0.80999  -0.95891  -1.11151  -1.26756  -1.42688  -1.58920  -1.75442
  53.20888    0.47601   0.46621   0.42576   0.36209   0.28194   0.18915   0.08620  -0.02529  -0.14411  -0.26933  -0.40028  -0.53638  -0.67716  -0.82228  -0.97132  -1.12404  -1.28020  -1.43963  -1.60207  -1.76741
  53.35005    0.46523   0.45542   0.41490   0.35114   0.27088   0.17798   0.07493  -0.03667  -0.15561  -0.28094  -0.41201  -0.54822  -0.68912  -0.83435  -0.98351  -1.13634  -1.29262  -1.45217  -1.61472  -1.78018
  53.49122    0.45468   0.44486   0.40426   0.34040   0.26004   0.16703   0.06387  -0.04784  -0.16689  -0.29234  -0.42351  -0.55985  -0.70086  -0.84621  -0.99548  -1.14842  -1.30482  -1.46448  -1.62716  -1.79273
  53.63240    0.44435   0.43451   0.39384   0.32988   0.24941   0.15630   0.05303  -0.05880  -0.17796  -0.30352  -0.43480  -0.57125  -0.71238  -0.85784  -1.00723  -1.16029  -1.31680  -1.47659  -1.63937  -1.80507
  53.77357    0.43423   0.42439   0.38363   0.31958   0.23901   0.14578   0.04240  -0.06953  -0.18881  -0.31448  -0.44588  -0.58245  -0.72369  -0.86927  -1.01877  -1.17195  -1.32858  -1.48848  -1.65138  -1.81719
  53.91474    0.42433   0.41447   0.37364   0.30949   0.22881   0.13548   0.03198  -0.08006  -0.19945  -0.32524  -0.45675  -0.59343  -0.73479  -0.88049  -1.03010  -1.18340  -1.34014  -1.50016  -1.66318  -1.82911
  54.05591    0.41464   0.40477   0.36386   0.29961   0.21883   0.12539   0.02178  -0.09038  -0.20988  -0.33578  -0.46741  -0.60421  -0.74568  -0.89150  -1.04123  -1.19464  -1.35150  -1.51163  -1.67477  -1.84082
  54.19708    0.40516   0.39528   0.35429   0.28994   0.20905   0.11550   0.01178  -0.10050  -0.22011  -0.34613  -0.47787  -0.61478  -0.75637  -0.90230  -1.05215  -1.20568  -1.36266  -1.52291  -1.68616  -1.85233
  54.33825    0.39589   0.38599   0.34492   0.28047   0.19947   0.10581   0.00198  -0.11041  -0.23014  -0.35627  -0.48813  -0.62516  -0.76686  -0.91291  -1.06288  -1.21652  -1.37361  -1.53399  -1.69736  -1.86364
  54.47942    0.38682   0.37690   0.33576   0.27121   0.19010   0.09633  -0.00762  -0.12012  -0.23996  -0.36621  -0.49819  -0.63533  -0.77715  -0.92332  -1.07340  -1.22717  -1.38438  -1.54487  -1.70835  -1.87476
  54.62060    0.37795   0.36802   0.32679   0.26214   0.18092   0.08704  -0.01702  -0.12963  -0.24960  -0.37596  -0.50805  -0.64531  -0.78725  -0.93353  -1.08373  -1.23762  -1.39494  -1.55555  -1.71916  -1.88568
  54.76177    0.36928   0.35933   0.31802   0.25327   0.17195   0.07795  -0.02622  -0.13895  -0.25903  -0.38551  -0.51772  -0.65510  -0.79715  -0.94355  -1.09388  -1.24788  -1.40532  -1.56605  -1.72978  -1.89642
  54.90294    0.36080   0.35084   0.30945   0.24460   0.16316   0.06905  -0.03524  -0.14808  -0.26828  -0.39487  -0.52720  -0.66470  -0.80687  -0.95339  -1.10383  -1.25795  -1.41551  -1.57636  -1.74020  -1.90696
  55.04411    0.35252   0.34254   0.30107   0.23611   0.15456   0.06034  -0.04406  -0.15702  -0.27733  -0.40405  -0.53649  -0.67411  -0.81640  -0.96304  -1.11360  -1.26784  -1.42552  -1.58649  -1.75045  -1.91733
  55.18528    0.34443   0.33443   0.29288   0.22782   0.14616   0.05182  -0.05270  -0.16578  -0.28620  -0.41304  -0.54560  -0.68333  -0.82574  -0.97250  -1.12318  -1.27754  -1.43534  -1.59643  -1.76051  -1.92751
  55.32645    0.33653   0.32652   0.28488   0.21971   0.13794   0.04348  -0.06115  -0.17434  -0.29489  -0.42184  -0.55452  -0.69238  -0.83491  -0.98179  -1.13258  -1.28707  -1.44499  -1.60619  -1.77040  -1.93752
  55.46762    0.32882   0.31878   0.27706   0.21178   0.12990   0.03533  -0.06942  -0.18273  -0.30340  -0.43047  -0.56327  -0.70124  -0.84389  -0.99089  -1.14181  -1.29641  -1.45446  -1.61578  -1.78011  -1.94735
  55.60880    0.32128   0.31123   0.26942   0.20404   0.12204   0.02736  -0.07751  -0.19094  -0.31173  -0.43892  -0.57184  -0.70993  -0.85270  -0.99982  -1.15086  -1.30559  -1.46375  -1.62520  -1.78965  -1.95701
  55.74997    0.31393   0.30386   0.26196   0.19647   0.11437   0.01956  -0.08542  -0.19897  -0.31988  -0.44719  -0.58023  -0.71845  -0.86134  -1.00858  -1.15974  -1.31459  -1.47287  -1.63445  -1.79902  -1.96650
  55.89114    0.30676   0.29667   0.25469   0.18909   0.10686   0.01195  -0.09316  -0.20683  -0.32786  -0.45529  -0.58845  -0.72679  -0.86980  -1.01717  -1.16845  -1.32342  -1.48183  -1.64352  -1.80822  -1.97582
  56.03231    0.29977   0.28966   0.24758   0.18188   0.09954   0.00450  -0.10073  -0.21452  -0.33567  -0.46322  -0.59650  -0.73497  -0.87810  -1.02558  -1.17699  -1.33209  -1.49062  -1.65243  -1.81725  -1.98498
  56.17348    0.29295   0.28282   0.24065   0.17484   0.09238  -0.00278  -0.10812  -0.22203  -0.34330  -0.47098  -0.60439  -0.74297  -0.88623  -1.03384  -1.18537  -1.34059  -1.49924  -1.66118  -1.82612  -1.99398
  56.31465    0.28631   0.27615   0.23389   0.16797   0.08539  -0.00988  -0.11535  -0.22938  -0.35078  -0.47857  -0.61211  -0.75082  -0.89420  -1.04193  -1.19359  -1.34893  -1.50771  -1.66977  -1.83484  -2.00281
  56.45582    0.27983   0.26965   0.22730   0.16127   0.07857  -0.01682  -0.12241  -0.23657  -0.35808  -0.48601  -0.61966  -0.75850  -0.90200  -1.04986  -1.20164  -1.35711  -1.51601  -1.67820  -1.84339  -2.01149
  56.59700    0.27353   0.26332   0.22088   0.15473   0.07192  -0.02360  -0.12931  -0.24359  -0.36523  -0.49328  -0.62706  -0.76602  -0.90965  -1.05763  -1.20954  -1.36513  -1.52416  -1.68647  -1.85179  -2.02001
  56.73817    0.26738   0.25716   0.21462   0.14836   0.06543  -0.03021  -0.13605  -0.25045  -0.37222  -0.50039  -0.63429  -0.77338  -0.91714  -1.06524  -1.21728  -1.37300  -1.53216  -1.69459  -1.86004  -2.02839
  56.87934    0.26141   0.25116   0.20853   0.14215   0.05910  -0.03666  -0.14262  -0.25715  -0.37904  -0.50734  -0.64138  -0.78059  -0.92447  -1.07270  -1.22486  -1.38071  -1.54000  -1.70256  -1.86813  -2.03661
  57.02051    0.25559   0.24532   0.20259   0.13610   0.05293  -0.04296  -0.14904  -0.26370  -0.38572  -0.51414  -0.64830  -0.78764  -0.93166  -1.08001  -1.23230  -1.38828  -1.54769  -1.71038  -1.87608  -2.04468
  57.16168    0.24994   0.23964   0.19682   0.13020   0.04691  -0.04910  -0.15531  -0.27009  -0.39224  -0.52079  -0.65508  -0.79455  -0.93869  -1.08717  -1.23959  -1.39570  -1.55524  -1.71806  -1.88388  -2.05261
  57.30285    0.24444   0.23412   0.19120   0.12447   0.04105  -0.05508  -0.16142  -0.27633  -0.39860  -0.52729  -0.66170  -0.80130  -0.94557  -1.09418  -1.24673  -1.40297  -1.56264  -1.72558  -1.89154  -2.06040
  57.44402    0.23911   0.22875   0.18573   0.11888   0.03534  -0.06092  -0.16738  -0.28242  -0.40482  -0.53363  -0.66818  -0.80791  -0.95231  -1.10105  -1.25373  -1.41009  -1.56989  -1.73297  -1.89906  -2.06805
  57.58520    0.23392   0.22354   0.18042   0.11345   0.02979  -0.06660  -0.17320  -0.28836  -0.41089  -0.53984  -0.67451  -0.81437  -0.95890  -1.10777  -1.26058  -1.41708  -1.57701  -1.74022  -1.90643  -2.07555
  57.72637    0.22889   0.21847   0.17525   0.10817   0.02438  -0.07214  -0.17886  -0.29416  -0.41682  -0.54589  -0.68070  -0.82069  -0.96535  -1.11435  -1.26729  -1.42393  -1.58399  -1.74732  -1.91367  -2.08292
  57.86754    0.22400   0.21356   0.17024   0.10303   0.01912  -0.07753  -0.18438  -0.29981  -0.42260  -0.55181  -0.68675  -0.82687  -0.97166  -1.12079  -1.27387  -1.43063  -1.59083  -1.75430  -1.92078  -2.09016
  58.00871    0.21927   0.20880   0.16537   0.09804   0.01400  -0.08277  -0.18976  -0.30532  -0.42824  -0.55758  -0.69265  -0.83291  -0.97783  -1.12710  -1.28031  -1.43721  -1.59753  -1.76113  -1.92775  -2.09726
  58.14988    0.21468   0.20418   0.16065   0.09320   0.00903  -0.08788  -0.19500  -0.31069  -0.43374  -0.56322  -0.69842  -0.83881  -0.98387  -1.13327  -1.28661  -1.44364  -1.60411  -1.76784  -1.93459  -2.10423
  58.29105    0.21024   0.19971   0.15607   0.08850   0.00420  -0.09284  -0.20009  -0.31592  -0.43911  -0.56872  -0.70406  -0.84458  -0.98977  -1.13930  -1.29278  -1.44995  -1.61055  -1.77442  -1.94130  -2.11108
  58.43222    0.20594   0.19537   0.15163   0.08393  -0.00050  -0.09766  -0.20505  -0.32101  -0.44434  -0.57408  -0.70955  -0.85021  -0.99554  -1.14521  -1.29882  -1.45613  -1.61686  -1.78086  -1.94788  -2.11780
  58.57340    0.20179   0.19118   0.14733   0.07951  -0.00505  -0.10235  -0.20988  -0.32597  -0.44943  -0.57931  -0.71492  -0.85572  -1.00118  -1.15098  -1.30473  -1.46218  -1.62305  -1.78718  -1.95434  -2.12439
  58.71457    0.19777   0.18713   0.14317   0.07522  -0.00947  -0.10691  -0.21457  -0.33080  -0.45439  -0.58441  -0.72016  -0.86109  -1.00669  -1.15663  -1.31052  -1.46810  -1.62911  -1.79338  -1.96068  -2.13086
  58.85574    0.19389   0.18322   0.13915   0.07107  -0.01376  -0.11133  -0.21912  -0.33549  -0.45922  -0.58938  -0.72527  -0.86634  -1.01208  -1.16215  -1.31618  -1.47390  -1.63505  -1.79946  -1.96689  -2.13721
