# Phonon free energy and specific heat from phonopy-FHI-aims
# Phonon zero point energy =            0.854776562 eV 
#     Temperature (K)          Free energy (eV/cell)     Internal energy (eV/cell)                 c_v (kB/cell)              -TS_vib(eV/cell)
            1740.000                  -21.976090873                  10.825007697                  71.805576278                 -32.801098570
            1760.000                  -22.353823532                  10.948766083                  71.809957960                 -33.302589615
            1780.000                  -22.732962610                  11.072531892                  71.814193299                 -33.805494502
            1800.000                  -23.113492384                  11.196304880                  71.818288735                 -34.309797265
            1820.000                  -23.495397481                  11.320084810                  71.822250357                 -34.815482292
            1840.000                  -23.878662861                  11.443871457                  71.826083927                 -35.322534318
            1860.000                  -24.263273810                  11.567664604                  71.829794902                 -35.830938414
            1880.000                  -24.649215928                  11.691464045                  71.833388448                 -36.340679973
            1900.000                  -25.036475118                  11.815269582                  71.836869464                 -36.851744700
            1920.000                  -25.425037580                  11.939081025                  71.840242598                 -37.364118605
            1940.000                  -25.814889797                  12.062898191                  71.843512258                 -37.877787988
            1960.000                  -26.206018531                  12.186720907                  71.846682630                 -38.392739438
            1980.000                  -26.598410812                  12.310549003                  71.849757692                 -38.908959815
            2000.000                  -26.992053930                  12.434382320                  71.852741223                 -39.426436250
