# Phonon free energy and specific heat from phonopy-FHI-aims
# Phonon zero point energy =            0.232323970 eV 
#     Temperature (K)          Free energy (eV/cell)     Internal energy (eV/cell)                 c_v (kB/cell)              -TS_vib(eV/cell)
            1740.000                   -2.786984449                   1.812230685                  11.914183095                  -4.599215134
            1760.000                   -2.839966558                   1.832766063                  11.916108563                  -4.672732620
            1780.000                   -2.893182046                   1.853304703                  11.917970097                  -4.746486750
            1800.000                   -2.946628329                   1.873846499                  11.919770491                  -4.820474828
            1820.000                   -3.000302875                   1.894391348                  11.921512386                  -4.894694223
            1840.000                   -3.054203210                   1.914939149                  11.923198284                  -4.969142359
            1860.000                   -3.108326910                   1.935489810                  11.924830555                  -5.043816720
            1880.000                   -3.162671604                   1.956043239                  11.926411445                  -5.118714843
            1900.000                   -3.217234971                   1.976599350                  11.927943084                  -5.193834321
            1920.000                   -3.272014735                   1.997158060                  11.929427492                  -5.269172795
            1940.000                   -3.327008669                   2.017719289                  11.930866587                  -5.344727958
            1960.000                   -3.382214591                   2.038282960                  11.932262192                  -5.420497551
            1980.000                   -3.437630362                   2.058849001                  11.933616038                  -5.496479363
            2000.000                   -3.493253886                   2.079417340                  11.934929772                  -5.572671226
