# Phonon free energy and specific heat from phonopy-FHI-aims
# Phonon zero point energy =            0.181311044 eV 
#     Temperature (K)          Free energy (eV/cell)     Internal energy (eV/cell)                 c_v (kB/cell)              -TS_vib(eV/cell)
            1740.000                   -3.281964297                   1.807471260                  11.945695124                  -5.089435557
            1760.000                   -3.340581431                   1.828060338                  11.946916047                  -5.168641769
            1780.000                   -3.399432550                   1.848651484                  11.948096322                  -5.248084033
            1800.000                   -3.458515045                   1.869244630                  11.949237729                  -5.327759675
            1820.000                   -3.517826369                   1.889839712                  11.950341954                  -5.407666080
            1840.000                   -3.577364027                   1.910436665                  11.951410592                  -5.487800692
            1860.000                   -3.637125579                   1.931035431                  11.952445154                  -5.568161010
            1880.000                   -3.697108637                   1.951635952                  11.953447071                  -5.648744589
            1900.000                   -3.757310863                   1.972238172                  11.954417701                  -5.729549035
            1920.000                   -3.817729967                   1.992842039                  11.955358330                  -5.810572006
            1940.000                   -3.878363707                   2.013447502                  11.956270181                  -5.891811209
            1960.000                   -3.939209886                   2.034054513                  11.957154414                  -5.973264399
            1980.000                   -4.000266352                   2.054663025                  11.958012133                  -6.054929376
            2000.000                   -4.061530995                   2.075272992                  11.958844384                  -6.136803988
