# Phonon free energy and specific heat from phonopy-FHI-aims
# Phonon zero point energy =            0.603908343 eV 
#     Temperature (K)          Free energy (eV/cell)     Internal energy (eV/cell)                 c_v (kB/cell)              -TS_vib(eV/cell)
            1740.000                  -14.074315969                   7.218458844                  47.858496334                 -21.292774812
            1760.000                  -14.319532749                   7.300944178                  47.861685092                 -21.620476927
            1780.000                  -14.565686914                   7.383434915                  47.864767363                 -21.949121829
            1800.000                  -14.812767990                   7.465930876                  47.867747830                 -22.278698865
            1820.000                  -15.060765735                   7.548431889                  47.870630924                 -22.609197623
            1840.000                  -15.309670129                   7.630937790                  47.873420838                 -22.940607919
            1860.000                  -15.559471370                   7.713448422                  47.876121541                 -23.272919792
            1880.000                  -15.810159864                   7.795963634                  47.878736792                 -23.606123498
            1900.000                  -16.061726219                   7.878483283                  47.881270158                 -23.940209502
            1920.000                  -16.314161242                   7.961007229                  47.883725017                 -24.275168471
            1940.000                  -16.567455925                   8.043535342                  47.886104579                 -24.610991267
            1960.000                  -16.821601450                   8.126067492                  47.888411888                 -24.947668943
            1980.000                  -17.076589175                   8.208603559                  47.890649840                 -25.285192734
            2000.000                  -17.332410630                   8.291143426                  47.892821184                 -25.623554056
