# Phonon free energy and specific heat from phonopy-FHI-aims
# Phonon zero point energy =            4.678205177 eV 
#     Temperature (K)          Free energy (eV/cell)     Internal energy (eV/cell)                 c_v (kB/cell)              -TS_vib(eV/cell)
            1097.451                  -68.416725139                  41.096050721                 429.460393795                -109.512775860
            1098.451                  -68.516480390                  41.133040478                 429.464979935                -109.649520868
            1099.450                  -68.616269298                  41.170030630                 429.469553694                -109.786299928
            1100.450                  -68.716091834                  41.207021176                 429.474115115                -109.923113010
            1101.449                  -68.815947967                  41.244012114                 429.478664243                -110.059960081
            1102.449                  -68.915837668                  41.281003443                 429.483201123                -110.196841111
            1103.448                  -69.015760906                  41.317995162                 429.487725798                -110.333756068
            1104.448                  -69.115717651                  41.354987271                 429.492238311                -110.470704922
            1105.447                  -69.215707873                  41.391979768                 429.496738707                -110.607687641
            1106.447                  -69.315731543                  41.428972651                 429.501227027                -110.744704194
            1107.446                  -69.415788630                  41.465965921                 429.505703316                -110.881754551
            1108.446                  -69.515879104                  41.502959576                 429.510167617                -111.018838680
            1109.445                  -69.616002936                  41.539953615                 429.514619971                -111.155956552
            1110.445                  -69.716160097                  41.576948037                 429.519060422                -111.293108134
            1111.444                  -69.816350556                  41.613942841                 429.523489011                -111.430293397
            1112.444                  -69.916574284                  41.650938025                 429.527905781                -111.567512309
            1113.443                  -70.016831251                  41.687933590                 429.532310774                -111.704764841
            1114.443                  -70.117121428                  41.724929534                 429.536704031                -111.842050962
            1115.442                  -70.217444786                  41.761925855                 429.541085594                -111.979370641
            1116.442                  -70.317801294                  41.798922553                 429.545455505                -112.116723848
            1117.441                  -70.418190924                  41.835919628                 429.549813804                -112.254110552
            1118.441                  -70.518613647                  41.872917077                 429.554160533                -112.391530723
            1119.440                  -70.619069432                  41.909914900                 429.558495732                -112.528984332
            1120.440                  -70.719558252                  41.946913096                 429.562819442                -112.666471347
            1121.439                  -70.820080076                  41.983911663                 429.567131704                -112.803991740
            1122.439                  -70.920634876                  42.020910602                 429.571432557                -112.941545478
            1123.438                  -71.021222623                  42.057909911                 429.575722042                -113.079132534
            1124.438                  -71.121843288                  42.094909588                 429.580000199                -113.216752876
            1125.437                  -71.222496841                  42.131909634                 429.584267068                -113.354406475
            1126.437                  -71.323183254                  42.168910046                 429.588522688                -113.492093300
            1127.436                  -71.423902498                  42.205910825                 429.592767098                -113.629813323
            1128.436                  -71.524654545                  42.242911969                 429.597000339                -113.767566513
            1129.435                  -71.625439365                  42.279913477                 429.601222448                -113.905352841
            1130.435                  -71.726256929                  42.316915348                 429.605433465                -114.043172277
            1131.434                  -71.827107210                  42.353917581                 429.609633428                -114.181024792
            1132.434                  -71.927990179                  42.390920176                 429.613822377                -114.318910355
            1133.433                  -72.028905807                  42.427923131                 429.618000349                -114.456828938
            1134.433                  -72.129854066                  42.464926445                 429.622167383                -114.594780510
            1135.432                  -72.230834926                  42.501930118                 429.626323516                -114.732765044
            1136.432                  -72.331848361                  42.538934148                 429.630468787                -114.870782509
            1137.431                  -72.432894341                  42.575938535                 429.634603234                -115.008832875
            1138.431                  -72.533972838                  42.612943277                 429.638726894                -115.146916115
            1139.430                  -72.635083824                  42.649948374                 429.642839804                -115.285032198
            1140.430                  -72.736227271                  42.686953825                 429.646942001                -115.423181096
            1141.429                  -72.837403151                  42.723959629                 429.651033524                -115.561362779
            1142.429                  -72.938611435                  42.760965785                 429.655114408                -115.699577219
            1143.428                  -73.039852095                  42.797972291                 429.659184690                -115.837824386
            1144.428                  -73.141125104                  42.834979148                 429.663244408                -115.976104252
            1145.427                  -73.242430434                  42.871986354                 429.667293597                -116.114416788
            1146.427                  -73.343768056                  42.908993909                 429.671332293                -116.252761965
            1147.426                  -73.445137943                  42.946001810                 429.675360534                -116.391139754
            1148.426                  -73.546540067                  42.983010059                 429.679378354                -116.529550126
            1149.425                  -73.647974401                  43.020018653                 429.683385791                -116.667993053
            1150.425                  -73.749440916                  43.057027591                 429.687382878                -116.806468507
            1151.424                  -73.850939584                  43.094036874                 429.691369652                -116.944976458
            1152.424                  -73.952470380                  43.131046499                 429.695346149                -117.083516879
            1153.423                  -74.054033273                  43.168056466                 429.699312403                -117.222089740
            1154.423                  -74.155628238                  43.205066775                 429.703268450                -117.360695013
            1155.422                  -74.257255247                  43.242077424                 429.707214324                -117.499332671
