# Phonon free energy and specific heat from phonopy-FHI-aims
# Phonon zero point energy =            0.031610617 eV 
#     Temperature (K)          Free energy (eV/cell)     Internal energy (eV/cell)                 c_v (kB/cell)              -TS_vib(eV/cell)
            1740.000                   -2.503038580                   0.900090888                   5.997061229                  -3.403129468
            1760.000                   -2.542214185                   0.910426687                   5.997127611                  -3.452640872
            1780.000                   -2.581507246                   0.920762598                   5.997191770                  -3.502269844
            1800.000                   -2.620916444                   0.931098618                   5.997253802                  -3.552015062
            1820.000                   -2.660440489                   0.941434743                   5.997313802                  -3.601875232
            1840.000                   -2.700078121                   0.951770969                   5.997371858                  -3.651849090
            1860.000                   -2.739828106                   0.962107294                   5.997428051                  -3.701935400
            1880.000                   -2.779689237                   0.972443715                   5.997482462                  -3.752132952
            1900.000                   -2.819660332                   0.982780228                   5.997535164                  -3.802440560
            1920.000                   -2.859740236                   0.993116830                   5.997586229                  -3.852857065
            1940.000                   -2.899927814                   1.003453518                   5.997635723                  -3.903381333
            1960.000                   -2.940221959                   1.013790291                   5.997683711                  -3.954012250
            1980.000                   -2.980621583                   1.024127145                   5.997730252                  -4.004748729
            2000.000                   -3.021125623                   1.034464078                   5.997775405                  -4.055589701
