# Phonon free energy and specific heat from phonopy-FHI-aims
# Phonon zero point energy =            0.158913125 eV 
#     Temperature (K)          Free energy (eV/cell)     Internal energy (eV/cell)                 c_v (kB/cell)              -TS_vib(eV/cell)
             337.831                   -0.073750153                   0.378338776                  11.052332202                  -0.452088929
             338.831                   -0.075089102                   0.379290939                  11.057490535                  -0.454380041
             339.830                   -0.076430859                   0.380243545                  11.062607995                  -0.456674404
             340.830                   -0.077775419                   0.381196590                  11.067684997                  -0.458972009
             341.829                   -0.079122775                   0.382150070                  11.072721955                  -0.461272845
             342.829                   -0.080472919                   0.383103983                  11.077719276                  -0.463576902
             343.828                   -0.081825845                   0.384058324                  11.082677362                  -0.465884169
             344.828                   -0.083181546                   0.385013091                  11.087596610                  -0.468194636
             345.827                   -0.084540014                   0.385968279                  11.092477412                  -0.470508294
             346.827                   -0.085901244                   0.386923887                  11.097320157                  -0.472825131
             347.826                   -0.087265229                   0.387879910                  11.102125226                  -0.475145139
             348.826                   -0.088631961                   0.388836345                  11.106893000                  -0.477468306
             349.825                   -0.090001435                   0.389793189                  11.111623850                  -0.479794624
             350.825                   -0.091373643                   0.390750439                  11.116318148                  -0.482124082
             351.824                   -0.092748578                   0.391708092                  11.120976256                  -0.484456670
             352.824                   -0.094126235                   0.392666145                  11.125598536                  -0.486792380
             353.823                   -0.095506607                   0.393624594                  11.130185344                  -0.489131200
             354.823                   -0.096889686                   0.394583436                  11.134737032                  -0.491473123
             355.822                   -0.098275467                   0.395542670                  11.139253947                  -0.493818137
             356.822                   -0.099663943                   0.396502290                  11.143736433                  -0.496166234
             357.821                   -0.101055108                   0.397462296                  11.148184828                  -0.498517403
             358.821                   -0.102448955                   0.398422683                  11.152599469                  -0.500871637
             359.820                   -0.103845477                   0.399383449                  11.156980687                  -0.503228925
             360.820                   -0.105244669                   0.400344590                  11.161328809                  -0.505589259
             361.819                   -0.106646523                   0.401306105                  11.165644158                  -0.507952629
             362.819                   -0.108051035                   0.402267990                  11.169927055                  -0.510319025
             363.818                   -0.109458196                   0.403230243                  11.174177815                  -0.512688439
             364.818                   -0.110868002                   0.404192860                  11.178396750                  -0.515060862
             365.817                   -0.112280446                   0.405155840                  11.182584169                  -0.517436285
             366.817                   -0.113695521                   0.406119179                  11.186740378                  -0.519814699
             367.816                   -0.115113221                   0.407082874                  11.190865676                  -0.522196095
             368.816                   -0.116533541                   0.408046923                  11.194960363                  -0.524580464
             369.815                   -0.117956474                   0.409011324                  11.199024733                  -0.526967798
             370.815                   -0.119382013                   0.409976074                  11.203059075                  -0.529358087
             371.814                   -0.120810154                   0.410941169                  11.207063679                  -0.531751323
             372.814                   -0.122240889                   0.411906609                  11.211038828                  -0.534147498
             373.813                   -0.123674214                   0.412872389                  11.214984804                  -0.536546603
             374.813                   -0.125110121                   0.413838508                  11.218901883                  -0.538948629
             375.812                   -0.126548604                   0.414804963                  11.222790340                  -0.541353568
             376.812                   -0.127989659                   0.415771752                  11.226650448                  -0.543761411
             377.811                   -0.129433278                   0.416738873                  11.230482473                  -0.546172151
             378.811                   -0.130879457                   0.417706322                  11.234286681                  -0.548585778
             379.810                   -0.132328188                   0.418674097                  11.238063334                  -0.551002285
             380.810                   -0.133779467                   0.419642197                  11.241812692                  -0.553421663
             381.809                   -0.135233287                   0.420610618                  11.245535010                  -0.555843905
             382.809                   -0.136689642                   0.421579359                  11.249230541                  -0.558269001
             383.808                   -0.138148528                   0.422548417                  11.252899537                  -0.560696945
             384.808                   -0.139609937                   0.423517790                  11.256542243                  -0.563127727
             385.807                   -0.141073865                   0.424487475                  11.260158906                  -0.565561340
             386.807                   -0.142540305                   0.425457471                  11.263749768                  -0.567997776
             387.806                   -0.144009252                   0.426427775                  11.267315066                  -0.570437027
             388.806                   -0.145480700                   0.427398385                  11.270855038                  -0.572879085
             389.805                   -0.146954644                   0.428369299                  11.274369918                  -0.575323943
             390.805                   -0.148431077                   0.429340515                  11.277859937                  -0.577771592
             391.804                   -0.149909995                   0.430312030                  11.281325324                  -0.580222025
             392.804                   -0.151391392                   0.431283842                  11.284766304                  -0.582675234
             393.803                   -0.152875262                   0.432255950                  11.288183101                  -0.585131212
             394.803                   -0.154361599                   0.433228351                  11.291575936                  -0.587589950
             395.802                   -0.155850399                   0.434201043                  11.294945029                  -0.590051442
             396.802                   -0.157341655                   0.435174025                  11.298290594                  -0.592515680
             397.801                   -0.158835363                   0.436147294                  11.301612847                  -0.594982656
             398.801                   -0.160331516                   0.437120847                  11.304911997                  -0.597452363
             399.800                   -0.161830110                   0.438094684                  11.308188255                  -0.599924794
             400.800                   -0.163331138                   0.439068802                  11.311441827                  -0.602399940
             401.799                   -0.164834596                   0.440043200                  11.314672918                  -0.604877796
             402.799                   -0.166340479                   0.441017874                  11.317881730                  -0.607358353
             403.798                   -0.167848780                   0.441992825                  11.321068463                  -0.609841604
             404.798                   -0.169359495                   0.442968048                  11.324233315                  -0.612327543
             405.797                   -0.170872618                   0.443943544                  11.327376481                  -0.614816161
             406.797                   -0.172388144                   0.444919309                  11.330498156                  -0.617307453
             407.796                   -0.173906068                   0.445895342                  11.333598530                  -0.619801410
             408.796                   -0.175426384                   0.446871641                  11.336677793                  -0.622298025
             409.795                   -0.176949088                   0.447848204                  11.339736133                  -0.624797293
             410.795                   -0.178474174                   0.448825030                  11.342773734                  -0.627299205
             411.794                   -0.180001637                   0.449802117                  11.345790780                  -0.629803755
             412.794                   -0.181531472                   0.450779463                  11.348787453                  -0.632310935
             413.793                   -0.183063674                   0.451757066                  11.351763931                  -0.634820740
             414.793                   -0.184598238                   0.452734925                  11.354720392                  -0.637333162
             415.792                   -0.186135158                   0.453713037                  11.357657013                  -0.639848194
             416.792                   -0.187674429                   0.454691401                  11.360573965                  -0.642365830
             417.791                   -0.189216047                   0.455670016                  11.363471422                  -0.644886063
             418.791                   -0.190760007                   0.456648879                  11.366349553                  -0.647408886
             419.790                   -0.192306303                   0.457627990                  11.369208526                  -0.649934293
             420.790                   -0.193854930                   0.458607346                  11.372048508                  -0.652462276
             421.789                   -0.195405884                   0.459586946                  11.374869664                  -0.654992830
             422.789                   -0.196959160                   0.460566788                  11.377672156                  -0.657525948
             423.788                   -0.198514752                   0.461546870                  11.380456145                  -0.660061623
             424.788                   -0.200072657                   0.462527192                  11.383221791                  -0.662599848
             425.787                   -0.201632868                   0.463507751                  11.385969252                  -0.665140618
             426.787                   -0.203195381                   0.464488546                  11.388698683                  -0.667683926
             427.786                   -0.204760191                   0.465469575                  11.391410241                  -0.670229766
             428.786                   -0.206327294                   0.466450837                  11.394104076                  -0.672778131
             429.785                   -0.207896685                   0.467432330                  11.396780340                  -0.675329014
             430.785                   -0.209468358                   0.468414053                  11.399439184                  -0.677882410
             431.784                   -0.211042309                   0.469396004                  11.402080755                  -0.680438313
             432.784                   -0.212618534                   0.470378182                  11.404705200                  -0.682996715
             433.783                   -0.214197027                   0.471360585                  11.407312664                  -0.685557612
             434.783                   -0.215777784                   0.472343212                  11.409903291                  -0.688120996
             435.782                   -0.217360800                   0.473326062                  11.412477222                  -0.690686862
             436.782                   -0.218946070                   0.474309132                  11.415034599                  -0.693255203
             437.781                   -0.220533591                   0.475292422                  11.417575560                  -0.695826013
             438.781                   -0.222123357                   0.476275931                  11.420100243                  -0.698399287
             439.780                   -0.223715363                   0.477259656                  11.422608784                  -0.700975019
             440.780                   -0.225309605                   0.478243596                  11.425101319                  -0.703553201
             441.779                   -0.226906079                   0.479227750                  11.427577981                  -0.706133829
             442.779                   -0.228504779                   0.480212118                  11.430038902                  -0.708716897
             443.778                   -0.230105702                   0.481196696                  11.432484213                  -0.711302398
             444.778                   -0.231708843                   0.482181484                  11.434914044                  -0.713890327
             445.777                   -0.233314196                   0.483166481                  11.437328522                  -0.716480677
             446.777                   -0.234921759                   0.484151685                  11.439727775                  -0.719073444
             447.776                   -0.236531526                   0.485137095                  11.442111928                  -0.721668621
             448.776                   -0.238143492                   0.486122710                  11.444481106                  -0.724266203
             449.775                   -0.239757654                   0.487108528                  11.446835431                  -0.726866183
             450.775                   -0.241374007                   0.488094549                  11.449175026                  -0.729468556
             451.774                   -0.242992547                   0.489080770                  11.451500011                  -0.732073317
             452.774                   -0.244613268                   0.490067191                  11.453810505                  -0.734680459
             453.773                   -0.246236168                   0.491053810                  11.456106628                  -0.737289978
             454.773                   -0.247861240                   0.492040627                  11.458388494                  -0.739901867
             455.772                   -0.249488482                   0.493027639                  11.460656222                  -0.742516121
             456.772                   -0.251117889                   0.494014846                  11.462909925                  -0.745132735
             457.771                   -0.252749455                   0.495002247                  11.465149716                  -0.747751702
             458.771                   -0.254383178                   0.495989840                  11.467375709                  -0.750373018
             459.770                   -0.256019053                   0.496977624                  11.469588015                  -0.752996677
             460.770                   -0.257657076                   0.497965598                  11.471786744                  -0.755622674
             461.769                   -0.259297241                   0.498953761                  11.473972004                  -0.758251002
             462.769                   -0.260939546                   0.499942111                  11.476143905                  -0.760881657
             463.768                   -0.262583986                   0.500930648                  11.478302553                  -0.763514634
             464.768                   -0.264230556                   0.501919371                  11.480448054                  -0.766149927
             465.767                   -0.265879253                   0.502908277                  11.482580512                  -0.768787530
             466.767                   -0.267530072                   0.503897367                  11.484700033                  -0.771427439
             467.766                   -0.269183009                   0.504886639                  11.486806718                  -0.774069648
             468.766                   -0.270838061                   0.505876091                  11.488900670                  -0.776714152
             469.765                   -0.272495222                   0.506865724                  11.490981990                  -0.779360945
             470.765                   -0.274154489                   0.507855535                  11.493050776                  -0.782010023
             471.764                   -0.275815857                   0.508845523                  11.495107129                  -0.784661381
             472.764                   -0.277479324                   0.509835689                  11.497151146                  -0.787315012
             473.763                   -0.279144884                   0.510826030                  11.499182924                  -0.789970913
             474.763                   -0.280812533                   0.511816545                  11.501202560                  -0.792629078
             475.762                   -0.282482268                   0.512807234                  11.503210148                  -0.795289502
             476.762                   -0.284154084                   0.513798095                  11.505205783                  -0.797952179
             477.761                   -0.285827978                   0.514789127                  11.507189558                  -0.800617105
             478.761                   -0.287503945                   0.515780330                  11.509161565                  -0.803284276
             479.760                   -0.289181982                   0.516771703                  11.511121896                  -0.805953685
             480.760                   -0.290862084                   0.517763243                  11.513070642                  -0.808625327
             481.759                   -0.292544248                   0.518754951                  11.515007892                  -0.811299199
             482.759                   -0.294228470                   0.519746825                  11.516933736                  -0.813975295
             483.758                   -0.295914745                   0.520738865                  11.518848262                  -0.816653610
             484.758                   -0.297603070                   0.521731069                  11.520751556                  -0.819334139
             485.757                   -0.299293441                   0.522723437                  11.522643705                  -0.822016878
             486.757                   -0.300985854                   0.523715967                  11.524524796                  -0.824701821
             487.756                   -0.302680306                   0.524708658                  11.526394912                  -0.827388964
             488.756                   -0.304376791                   0.525701511                  11.528254138                  -0.830078302
             489.755                   -0.306075308                   0.526694522                  11.530102557                  -0.832769830
             490.755                   -0.307775851                   0.527687693                  11.531940251                  -0.835463544
             491.754                   -0.309478417                   0.528681022                  11.533767303                  -0.838159438
             492.754                   -0.311183002                   0.529674507                  11.535583793                  -0.840857508
             493.753                   -0.312889602                   0.530668148                  11.537389800                  -0.843557750
             494.753                   -0.314598214                   0.531661945                  11.539185406                  -0.846260159
             495.752                   -0.316308834                   0.532655895                  11.540970687                  -0.848964729
             496.752                   -0.318021457                   0.533649999                  11.542745723                  -0.851671457
             497.751                   -0.319736082                   0.534644256                  11.544510590                  -0.854380337
             498.751                   -0.321452703                   0.535638664                  11.546265365                  -0.857091366
             499.750                   -0.323171316                   0.536633222                  11.548010124                  -0.859804539
             500.750                   -0.324891920                   0.537627931                  11.549744942                  -0.862519851
             501.749                   -0.326614508                   0.538622789                  11.551469892                  -0.865237297
             502.749                   -0.328339079                   0.539617794                  11.553185050                  -0.867956873
             503.748                   -0.330065628                   0.540612947                  11.554890488                  -0.870678575
             504.748                   -0.331794151                   0.541608247                  11.556586277                  -0.873402398
             505.747                   -0.333524646                   0.542603692                  11.558272491                  -0.876128338
             506.747                   -0.335257108                   0.543599282                  11.559949200                  -0.878856390
             507.746                   -0.336991534                   0.544595016                  11.561616474                  -0.881586550
             508.746                   -0.338727920                   0.545590893                  11.563274384                  -0.884318813
             509.745                   -0.340466263                   0.546586913                  11.564922998                  -0.887053175
             510.745                   -0.342206559                   0.547583074                  11.566562384                  -0.889789632
             511.744                   -0.343948804                   0.548579376                  11.568192612                  -0.892528180
             512.744                   -0.345692996                   0.549575818                  11.569813747                  -0.895268813
             513.743                   -0.347439130                   0.550572399                  11.571425857                  -0.898011529
             514.743                   -0.349187203                   0.551569119                  11.573029007                  -0.900756321
             515.742                   -0.350937211                   0.552565976                  11.574623263                  -0.903503187
             516.742                   -0.352689152                   0.553562970                  11.576208691                  -0.906252122
             517.741                   -0.354443021                   0.554560101                  11.577785353                  -0.909003122
             518.741                   -0.356198815                   0.555557367                  11.579353315                  -0.911756182
             519.740                   -0.357956531                   0.556554767                  11.580912638                  -0.914511299
             520.740                   -0.359716165                   0.557552302                  11.582463386                  -0.917268467
             521.739                   -0.361477714                   0.558549969                  11.584005621                  -0.920027684
             522.739                   -0.363241175                   0.559547770                  11.585539404                  -0.922788944
             523.738                   -0.365006543                   0.560545702                  11.587064796                  -0.925552244
             524.738                   -0.366773816                   0.561543765                  11.588581857                  -0.928317580
             525.737                   -0.368542990                   0.562541958                  11.590090648                  -0.931084947
             526.737                   -0.370314061                   0.563540281                  11.591591227                  -0.933854342
             527.736                   -0.372087028                   0.564538732                  11.593083653                  -0.936625760
             528.736                   -0.373861885                   0.565537312                  11.594567985                  -0.939399198
             529.735                   -0.375638630                   0.566536020                  11.596044280                  -0.942174650
             530.735                   -0.377417260                   0.567534854                  11.597512596                  -0.944952114
             531.734                   -0.379197771                   0.568533815                  11.598972989                  -0.947731586
             532.734                   -0.380980160                   0.569532900                  11.600425515                  -0.950513060
             533.733                   -0.382764423                   0.570532111                  11.601870231                  -0.953296534
             534.733                   -0.384550558                   0.571531446                  11.603307191                  -0.956082003
             535.732                   -0.386338560                   0.572530904                  11.604736451                  -0.958869464
             536.732                   -0.388128428                   0.573530485                  11.606158064                  -0.961658912
             537.731                   -0.389920157                   0.574530188                  11.607572085                  -0.964450344
             538.731                   -0.391713744                   0.575530012                  11.608978567                  -0.967243756
             539.730                   -0.393509186                   0.576529958                  11.610377562                  -0.970039144
             540.730                   -0.395306480                   0.577530023                  11.611769124                  -0.972836503
             541.729                   -0.397105623                   0.578530208                  11.613153304                  -0.975635831
             542.729                   -0.398906612                   0.579530512                  11.614530153                  -0.978437124
             543.728                   -0.400709442                   0.580530934                  11.615899724                  -0.981240376
             544.728                   -0.402514112                   0.581531474                  11.617262066                  -0.984045586
             545.727                   -0.404320618                   0.582532131                  11.618617229                  -0.986852748
             546.727                   -0.406128956                   0.583532904                  11.619965264                  -0.989661860
             547.726                   -0.407939124                   0.584533793                  11.621306220                  -0.992472918
             548.726                   -0.409751119                   0.585534798                  11.622640146                  -0.995285917
             549.725                   -0.411564937                   0.586535916                  11.623967090                  -0.998100854
             550.725                   -0.413380576                   0.587537149                  11.625287101                  -1.000917725
             551.724                   -0.415198031                   0.588538496                  11.626600225                  -1.003736527
             552.724                   -0.417017301                   0.589539955                  11.627906512                  -1.006557256
             553.723                   -0.418838382                   0.590541526                  11.629206006                  -1.009379908
             554.723                   -0.420661271                   0.591543209                  11.630498756                  -1.012204480
             555.722                   -0.422485965                   0.592545003                  11.631784806                  -1.015030968
             556.722                   -0.424312460                   0.593546907                  11.633064203                  -1.017859368
             557.721                   -0.426140755                   0.594548922                  11.634336993                  -1.020689677
             558.721                   -0.427970845                   0.595551045                  11.635603219                  -1.023521891
             559.720                   -0.429802728                   0.596553278                  11.636862927                  -1.026356006
             560.720                   -0.431636401                   0.597555619                  11.638116161                  -1.029192020
             561.719                   -0.433471861                   0.598558067                  11.639362964                  -1.032029928
             562.719                   -0.435309105                   0.599560623                  11.640603381                  -1.034869727
             563.718                   -0.437148129                   0.600563285                  11.641837453                  -1.037711414
             564.718                   -0.438988932                   0.601566053                  11.643065225                  -1.040554984
             565.717                   -0.440831509                   0.602568926                  11.644286738                  -1.043400435
             566.717                   -0.442675858                   0.603571905                  11.645502034                  -1.046247763
             567.716                   -0.444521976                   0.604574988                  11.646711156                  -1.049096964
             568.716                   -0.446369860                   0.605578174                  11.647914144                  -1.051948035
             569.715                   -0.448219508                   0.606581465                  11.649111039                  -1.054800972
             570.715                   -0.450070915                   0.607584857                  11.650301882                  -1.057655773
             571.714                   -0.451924080                   0.608588353                  11.651486714                  -1.060512433
             572.714                   -0.453779000                   0.609591950                  11.652665574                  -1.063370950
             573.713                   -0.455635671                   0.610595648                  11.653838503                  -1.066231319
             574.713                   -0.457494091                   0.611599447                  11.655005538                  -1.069093538
             575.712                   -0.459354256                   0.612603347                  11.656166721                  -1.071957603
             576.712                   -0.461216165                   0.613607346                  11.657322088                  -1.074823510
             577.711                   -0.463079813                   0.614611444                  11.658471679                  -1.077691257
             578.711                   -0.464945199                   0.615615641                  11.659615531                  -1.080560841
             579.710                   -0.466812320                   0.616619937                  11.660753683                  -1.083432256
             580.710                   -0.468681172                   0.617624330                  11.661886172                  -1.086305502
             581.709                   -0.470551752                   0.618628821                  11.663013035                  -1.089180573
             582.709                   -0.472424059                   0.619633408                  11.664134308                  -1.092057467
             583.708                   -0.474298089                   0.620638092                  11.665250029                  -1.094936181
             584.708                   -0.476173840                   0.621642871                  11.666360234                  -1.097816711
             585.707                   -0.478051308                   0.622647746                  11.667464958                  -1.100699054
             586.707                   -0.479930491                   0.623652716                  11.668564238                  -1.103583207
             587.706                   -0.481811386                   0.624657780                  11.669658108                  -1.106469166
             588.706                   -0.483693990                   0.625662938                  11.670746604                  -1.109356929
             589.705                   -0.485578302                   0.626668190                  11.671829760                  -1.112246492
             590.705                   -0.487464317                   0.627673535                  11.672907612                  -1.115137852
             591.704                   -0.489352033                   0.628678973                  11.673980193                  -1.118031005
             592.704                   -0.491241448                   0.629684502                  11.675047538                  -1.120925950
             593.703                   -0.493132558                   0.630690123                  11.676109679                  -1.123822681
             594.703                   -0.495025361                   0.631695836                  11.677166652                  -1.126721197
             595.702                   -0.496919855                   0.632701639                  11.678218488                  -1.129621495
             596.702                   -0.498816037                   0.633707533                  11.679265220                  -1.132523570
             597.701                   -0.500713903                   0.634713517                  11.680306882                  -1.135427420
             598.701                   -0.502613452                   0.635719590                  11.681343506                  -1.138333042
             599.700                   -0.504514680                   0.636725752                  11.682375124                  -1.141240433
             600.700                   -0.506417586                   0.637732003                  11.683401768                  -1.144149589
             601.699                   -0.508322166                   0.638738343                  11.684423469                  -1.147060508
             602.699                   -0.510228417                   0.639744769                  11.685440258                  -1.149973187
             603.698                   -0.512136338                   0.640751284                  11.686452168                  -1.152887622
             604.698                   -0.514045925                   0.641757885                  11.687459229                  -1.155803810
             605.697                   -0.515957176                   0.642764573                  11.688461471                  -1.158721749
             606.697                   -0.517870088                   0.643771347                  11.689458926                  -1.161641435
             607.696                   -0.519784659                   0.644778206                  11.690451622                  -1.164562865
             608.696                   -0.521700886                   0.645785151                  11.691439591                  -1.167486037
             609.695                   -0.523618767                   0.646792181                  11.692422861                  -1.170410948
             610.695                   -0.525538298                   0.647799295                  11.693401463                  -1.173337594
             611.694                   -0.527459478                   0.648806494                  11.694375426                  -1.176265972
             612.694                   -0.529382304                   0.649813776                  11.695344778                  -1.179196080
             613.693                   -0.531306773                   0.650821141                  11.696309548                  -1.182127914
             614.693                   -0.533232883                   0.651828589                  11.697269765                  -1.185061472
             615.692                   -0.535160631                   0.652836120                  11.698225458                  -1.187996750
             616.692                   -0.537090014                   0.653843733                  11.699176655                  -1.190933747
             617.691                   -0.539021031                   0.654851427                  11.700123382                  -1.193872458
             618.691                   -0.540953678                   0.655859203                  11.701065669                  -1.196812882
             619.690                   -0.542887954                   0.656867060                  11.702003543                  -1.199755014
             620.690                   -0.544823855                   0.657874998                  11.702937030                  -1.202698853
             621.689                   -0.546761379                   0.658883015                  11.703866159                  -1.205644395
             622.689                   -0.548700524                   0.659891113                  11.704790955                  -1.208591637
             623.688                   -0.550641287                   0.660899290                  11.705711446                  -1.211540577
             624.688                   -0.552583666                   0.661907546                  11.706627658                  -1.214491212
             625.687                   -0.554527658                   0.662915881                  11.707539618                  -1.217443539
             626.687                   -0.556473261                   0.663924294                  11.708447350                  -1.220397556
             627.686                   -0.558420473                   0.664932786                  11.709350882                  -1.223353258
             628.686                   -0.560369290                   0.665941354                  11.710250239                  -1.226310644
             629.685                   -0.562319711                   0.666950001                  11.711145446                  -1.229269711
             630.685                   -0.564271733                   0.667958724                  11.712036529                  -1.232230456
             631.684                   -0.566225353                   0.668967523                  11.712923513                  -1.235192877
             632.684                   -0.568180570                   0.669976399                  11.713806422                  -1.238156969
             633.683                   -0.570137381                   0.670985351                  11.714685281                  -1.241122732
             634.683                   -0.572095783                   0.671994378                  11.715560116                  -1.244090161
             635.682                   -0.574055774                   0.673003481                  11.716430950                  -1.247059255
             636.682                   -0.576017352                   0.674012658                  11.717297807                  -1.250030010
             637.681                   -0.577980514                   0.675021910                  11.718160712                  -1.253002424
             638.681                   -0.579945259                   0.676031236                  11.719019687                  -1.255976494
             639.680                   -0.581911583                   0.677040635                  11.719874758                  -1.258952218
             640.680                   -0.583879484                   0.678050109                  11.720725947                  -1.261929592
             641.679                   -0.585848960                   0.679059655                  11.721573278                  -1.264908614
             642.679                   -0.587820008                   0.680069274                  11.722416773                  -1.267889282
             643.678                   -0.589792627                   0.681078966                  11.723256456                  -1.270871593
             644.678                   -0.591766814                   0.682088730                  11.724092349                  -1.273855543
             645.677                   -0.593742566                   0.683098565                  11.724924475                  -1.276841131
             646.677                   -0.595719881                   0.684108472                  11.725752856                  -1.279828354
             647.676                   -0.597698758                   0.685118451                  11.726577516                  -1.282817208
             648.676                   -0.599679193                   0.686128500                  11.727398475                  -1.285807693
             649.675                   -0.601661184                   0.687138620                  11.728215755                  -1.288799804
             650.675                   -0.603644730                   0.688148810                  11.729029380                  -1.291793540
             651.674                   -0.605629827                   0.689159070                  11.729839369                  -1.294788897
             652.674                   -0.607616474                   0.690169399                  11.730645745                  -1.297785873
             653.673                   -0.609604668                   0.691179798                  11.731448528                  -1.300784467
